Date,day,in_shortwave,out_shortwave,in_longwave,out_longwave
30/10/2018,12,58.2,10.4,335.7,344.6
30/10/2018,13,111.4,21.4,329.3,345.6
30/10/2018,14,66.2,11.2,328.8,343
30/10/2018,15,25.1,2.9,331.2,340.5
30/10/2018,16,7.2,0.1,331.6,338.2
30/10/2018,17,0.1,0,337.1,334.7
30/10/2018,18,0,0,342.7,335.7
30/10/2018,19,0,0,346.1,343
30/10/2018,20,0,0,352.6,356.7
30/10/2018,21,0,0,350.4,358.1
30/10/2018,22,0,0,350.9,356.7
30/10/2018,23,0,0,347.4,355.6
30/10/2018,24,0,0,347.9,353.6
31/10/2018,1,0,0,340.2,351.8
31/10/2018,2,0,0,327,350
31/10/2018,3,0,0,312.4,346.3
31/10/2018,4,0,0,274.1,338.3
31/10/2018,5,0,0,273.8,333.9
31/10/2018,6,0,0,269.5,328.9
31/10/2018,7,3.9,0.1,267,322.6
31/10/2018,8,51.9,11.3,269.6,325.2
31/10/2018,9,168.8,43.5,276.5,346.7
31/10/2018,10,265.2,65.2,285.5,359.2
31/10/2018,11,366,92.9,288.7,372.8
31/10/2018,12,370.9,95.8,288.5,378.6
31/10/2018,13,323.2,84.4,291.9,378.3
31/10/2018,14,275.8,74.3,295.7,376.5
31/10/2018,15,127.8,31,310.3,367.6
31/10/2018,16,27.4,4,326.7,358.2
31/10/2018,17,0.2,0,343.8,356.9
31/10/2018,18,0,0,340,356.2
31/10/2018,19,0,0,344.2,356.3
31/10/2018,20,0,0,341.9,356.1
31/10/2018,21,0,0,336.9,354.2
31/10/2018,22,0,0,337.3,352.4
31/10/2018,23,0,0,345,355.6
31/10/2018,24,0,0,345.4,356.7
01/11/2018,1,0,0,341.4,356
01/11/2018,2,0,0,339.6,355.9
01/11/2018,3,0,0,339,355.9
01/11/2018,4,0,0,325.9,353.4
01/11/2018,5,0,0,304.7,347.6
01/11/2018,6,0,0,297.1,343.6
01/11/2018,7,4.2,0.4,322.5,346.9
01/11/2018,8,27.7,4,344.6,355.9
01/11/2018,9,104.5,22.8,331.8,364
01/11/2018,10,174.6,39.8,312.5,371.7
01/11/2018,11,174.6,37.7,329,377.3
01/11/2018,12,151.2,31.4,345.9,379.8
01/11/2018,13,90.6,17.5,354.5,377.1
01/11/2018,14,47.7,8,361.6,372.3
01/11/2018,15,15.8,1.5,363.9,366.8
01/11/2018,16,3.4,0,368.3,364.2
01/11/2018,17,0,0,367.7,363.6
01/11/2018,18,0,0,367,363.5
01/11/2018,19,0,0,366.8,363.1
01/11/2018,20,0,0,367.7,363.2
01/11/2018,21,0,0,366.2,363.3
01/11/2018,22,0,0,364.2,364
01/11/2018,23,0,0,363.8,364.6
01/11/2018,24,0,0,359.3,364.5
02/11/2018,1,0,0,361.5,365.1
02/11/2018,2,0,0,362.8,365.1
02/11/2018,3,0,0,363.7,363.9
02/11/2018,4,0,0,347.8,360.6
02/11/2018,5,0,0,348.5,359.2
02/11/2018,6,0,0,342.9,356.9
02/11/2018,7,0.7,0,351.2,356.8
02/11/2018,8,21.5,2.4,344.1,356.4
02/11/2018,9,92.2,18.4,354.5,361.1
02/11/2018,10,230.9,56.6,311.8,370.1
02/11/2018,11,349.4,90.9,289.8,377.2
02/11/2018,12,182.7,42,311.7,369.3
02/11/2018,13,253.3,63.9,309.9,371.6
02/11/2018,14,275.6,76.9,284.1,370.3
02/11/2018,15,178.4,53.7,296,365.7
02/11/2018,16,53.2,16.6,282.1,351.2
02/11/2018,17,0.2,0,272.9,324.8
02/11/2018,18,0,0,272.7,321
02/11/2018,19,0,0,271.8,317.7
02/11/2018,20,0,0,270.1,315.1
02/11/2018,21,0,0,273.1,314.2
02/11/2018,22,0,0,269.3,311.8
02/11/2018,23,0,0,269.7,311.2
02/11/2018,24,0,0,274,313.5
03/11/2018,1,0,0,274.9,314.6
03/11/2018,2,0,0,266.8,312.4
03/11/2018,3,0,0,263.9,311.7
03/11/2018,4,0,0,269.1,308.9
03/11/2018,5,0,0,265,309.6
03/11/2018,6,0,0,264.3,309.4
03/11/2018,7,4.6,0.7,270.2,310.6
03/11/2018,8,55.4,14.6,270.9,316.4
03/11/2018,9,136.4,34.2,269.4,325.5
03/11/2018,10,253.8,63.1,276.3,348.6
03/11/2018,11,260.1,63.5,281.2,359.8
03/11/2018,12,289.8,72.3,285.8,368.5
03/11/2018,13,273.4,69,288.9,372.3
03/11/2018,14,183.1,44.9,290.4,365.3
03/11/2018,15,105.6,25.3,287.7,357.6
03/11/2018,16,24.3,3.6,282.9,339.1
03/11/2018,17,0,0,276.3,322.2
03/11/2018,18,0,0,272.2,316
03/11/2018,19,0,0,268.3,313.9
03/11/2018,20,0,0,266,310.5
03/11/2018,21,0,0,264.6,308
03/11/2018,22,0,0,263.3,305.1
03/11/2018,23,0,0,262.7,302.8
03/11/2018,24,0,0,261,302.6
04/11/2018,1,0,0,259.8,303.6
04/11/2018,2,0,0,261.1,306.7
04/11/2018,3,0,0,262.1,308.8
04/11/2018,4,0,0,261.5,301.8
04/11/2018,5,0,0,261.9,301.6
04/11/2018,6,0,0,261.5,301.3
04/11/2018,7,3.3,0.2,263.4,300.8
04/11/2018,8,67,17.8,282.5,311.2
04/11/2018,9,247.9,68.5,284.3,342
04/11/2018,10,363.2,97.2,292.6,363.1
04/11/2018,11,233.5,56.6,291.6,365.1
04/11/2018,12,321.9,84.5,294.5,380.5
04/11/2018,13,287.7,76.3,299.7,386.1
04/11/2018,14,248.3,70,301.1,386.1
04/11/2018,15,136.4,39.2,299.9,374.2
04/11/2018,16,40.4,10.2,298.7,358.3
04/11/2018,17,0,0,292.9,342.9
04/11/2018,18,0,0,291.2,327.6
04/11/2018,19,0,0,292.6,326.6
04/11/2018,20,0,0,293.3,328.4
04/11/2018,21,0,0,293.6,323
04/11/2018,22,0,0,296.2,330.5
04/11/2018,23,0,0,307.5,342.8
04/11/2018,24,0,0,312.9,344.5
05/11/2018,1,0,0,299.9,326.3
05/11/2018,2,0,0,298.2,325.4
05/11/2018,3,0,0,295.1,322.3
05/11/2018,4,0,0,291.4,321.7
05/11/2018,5,0,0,307.7,321.8
05/11/2018,6,0,0,325.5,336.2
05/11/2018,7,1.2,0,321.4,344.2
05/11/2018,8,31.9,4.1,321.1,348.9
05/11/2018,9,107.2,21.1,315.7,358.3
05/11/2018,10,266,66.7,310.8,375.6
05/11/2018,11,288.6,73.3,311.2,383.7
05/11/2018,12,125.9,25.3,360.5,374.9
05/11/2018,13,94.1,18.4,361.4,371.3
05/11/2018,14,76.9,15.2,361.9,370.6
05/11/2018,15,91.5,19.2,355.1,373.4
05/11/2018,16,15,1.6,363.3,367.5
05/11/2018,17,0,0,361.9,364.7
05/11/2018,18,0,0,314.8,351.9
05/11/2018,19,0,0,323,351
05/11/2018,20,0,0,330.9,352.2
05/11/2018,21,0,0,311.9,347
05/11/2018,22,0,0,299.9,333.1
05/11/2018,23,0,0,296.6,327.1
05/11/2018,24,0,0,298.2,325.2
06/11/2018,1,0,0,300.3,326.3
06/11/2018,2,0,0,306.8,327.9
06/11/2018,3,0,0,320.7,336
06/11/2018,4,0,0,327.7,342.3
06/11/2018,5,0,0,335.5,349.5
06/11/2018,6,0,0,339.9,352.8
06/11/2018,7,1.5,0,312.7,343.2
06/11/2018,8,46.6,9.8,303.1,346.3
06/11/2018,9,97.2,19.2,324,361.8
06/11/2018,10,237.1,62.2,316.3,377.4
06/11/2018,11,321.8,86,319.3,395.9
06/11/2018,12,312.6,82.1,326.1,407.3
06/11/2018,13,270.1,70.1,332.7,411.7
06/11/2018,14,195.7,50.5,335.7,407.8
06/11/2018,15,105.1,25.7,334,395
06/11/2018,16,24.7,4.1,334.6,378.8
06/11/2018,17,0,0,324.7,365.4
06/11/2018,18,0,0,337,368.6
06/11/2018,19,0,0,333.9,366.4
06/11/2018,20,0,0,333.1,355.6
06/11/2018,21,0,0,337.1,353.1
06/11/2018,22,0,0,344.3,358.1
06/11/2018,23,0,0,340.8,358.3
06/11/2018,24,0,0,336.7,358.9
07/11/2018,1,0,0,321.8,355
07/11/2018,2,0,0,310.5,352.4
07/11/2018,3,0,0,306.6,347.9
07/11/2018,4,0,0,301.4,346.9
07/11/2018,5,0,0,292.6,344.3
07/11/2018,6,0,0,290,346.9
07/11/2018,7,1.4,0,290.3,347
07/11/2018,8,55.9,15.5,308.6,357
07/11/2018,9,108.1,24.5,335,366.7
07/11/2018,10,206.3,50.8,321.2,375.5
07/11/2018,11,279.8,72.7,316.3,386.2
07/11/2018,12,169.1,36.5,325.4,382
07/11/2018,13,137.9,29,346.7,384
07/11/2018,14,69.7,12.4,358.4,381.7
07/11/2018,15,15.6,1.4,369.6,374
07/11/2018,16,1.4,0,369.7,368.5
07/11/2018,17,0,0,363.7,367.6
07/11/2018,18,0,0,348.2,367.6
07/11/2018,19,0,0,355.5,369.1
07/11/2018,20,0,0,338,366.6
07/11/2018,21,0,0,324.7,364.3
07/11/2018,22,0,0,328,363.5
07/11/2018,23,0,0,306.1,359.6
07/11/2018,24,0,0,301.8,355.6
08/11/2018,1,0,0,296,352.8
08/11/2018,2,0,0,294.4,349
08/11/2018,3,0,0,312.7,352.9
08/11/2018,4,0,0,299.6,351.7
08/11/2018,5,0,0,304.5,351.3
08/11/2018,6,0,0,288.1,347.2
08/11/2018,7,0.7,0,285.6,348.3
08/11/2018,8,51.7,15.6,282.3,347.6
08/11/2018,9,166,50,284.5,362.5
08/11/2018,10,264.6,74.4,288.4,373.4
08/11/2018,11,323.3,87.3,294.2,384.9
08/11/2018,12,336.6,90.8,298.6,390.5
08/11/2018,13,266.5,71.1,303.7,388.7
08/11/2018,14,158.9,40.5,305.7,377.9
08/11/2018,15,124.1,36.7,299,373.9
08/11/2018,16,30,8.1,293.2,354.8
08/11/2018,17,0,0,287,330.4
08/11/2018,18,0,0,280.2,322.3
08/11/2018,19,0,0,274.5,317.5
08/11/2018,20,0,0,274.2,314.3
08/11/2018,21,0,0,277.4,314.8
08/11/2018,22,0,0,279.8,314.8
08/11/2018,23,0,0,291.9,319.1
08/11/2018,24,0,0,306.5,326.9
09/11/2018,1,0,0,295.8,341.9
09/11/2018,2,0,0,305.8,344
09/11/2018,3,0,0,332.1,350.5
09/11/2018,4,0,0,340.3,352.1
09/11/2018,5,0,0,338.4,351.8
09/11/2018,6,0,0,335,351.5
09/11/2018,7,0.5,0,324.2,349.5
09/11/2018,8,57.1,16.3,302.2,350.8
09/11/2018,9,107.1,29.7,290.9,355.9
09/11/2018,10,207.8,53.2,301.5,368.8
09/11/2018,11,237.5,59.2,305.8,376.2
09/11/2018,12,182,40.7,308.8,373.8
09/11/2018,13,138.9,29.2,321.9,374.6
09/11/2018,14,81.5,16,334.2,372.1
09/11/2018,15,42.7,7.4,341.1,369.5
09/11/2018,16,20.9,4.8,341.1,366
09/11/2018,17,0,0,306,350.6
09/11/2018,18,0,0,293.6,348
09/11/2018,19,0,0,292.5,348.1
09/11/2018,20,0,0,294,340.1
09/11/2018,21,0,0,298.4,339.9
09/11/2018,22,0,0,304.4,353.3
09/11/2018,23,0,0,309.2,352.8
09/11/2018,24,0,0,312.5,357.6
10/11/2018,1,0,0,320.8,359.6
10/11/2018,2,0,0,342.1,363
10/11/2018,3,0,0,345.2,364.7
10/11/2018,4,0,0,353.5,366.8
10/11/2018,5,0,0,365.7,367.6
10/11/2018,6,0,0,369.3,369.1
10/11/2018,7,0,0,371.2,370.4
10/11/2018,8,2.7,0,370.3,371.1
10/11/2018,9,31.9,4.1,368.1,373.3
10/11/2018,10,63.8,9.6,362.1,375.6
10/11/2018,11,84,14.3,368.7,378.9
10/11/2018,12,53.6,8.1,369.8,378.4
10/11/2018,13,38.3,5,371.3,378
10/11/2018,14,25.1,3,380,377
10/11/2018,15,13.2,1,379.7,375.5
10/11/2018,16,12.6,1.8,377.6,374.5
10/11/2018,17,0,0,372.3,373.7
10/11/2018,18,0,0,361.9,373.3
10/11/2018,19,0,0,353.9,372.7
10/11/2018,20,0,0,345.4,369.6
10/11/2018,21,0,0,317.3,362.2
10/11/2018,22,0,0,314.6,358
10/11/2018,23,0,0,338.8,363.3
10/11/2018,24,0,0,339.9,368.4
11/11/2018,1,0,0,328.1,366.2
11/11/2018,2,0,0,353.5,369.2
11/11/2018,3,0,0,351.9,369.5
11/11/2018,4,0,0,358.6,369.3
11/11/2018,5,0,0,359.3,369
11/11/2018,6,0,0,363.3,368.3
11/11/2018,7,0,0,361.6,367.4
11/11/2018,8,11.4,0.5,360.4,368.3
11/11/2018,9,32.5,3.5,358.9,370.2
11/11/2018,10,88,17.7,361.9,374.4
11/11/2018,11,127,25.3,362.5,378.9
11/11/2018,12,118.5,22.7,342.5,377.5
11/11/2018,13,88.3,16.1,352.5,378
11/11/2018,14,63.9,11,359.3,378.2
11/11/2018,15,27.9,3.4,361.1,375
11/11/2018,16,1.3,0,372.9,372.1
11/11/2018,17,0,0,365.5,367.8
11/11/2018,18,0,0,357,367.8
11/11/2018,19,0,0,338.4,365.6
11/11/2018,20,0,0,307.3,356.7
11/11/2018,21,0,0,298.2,339.2
11/11/2018,22,0,0,310.4,347.6
11/11/2018,23,0,0,315.7,349.6
11/11/2018,24,0,0,320.9,349.9
12/11/2018,1,0,0,329.7,353.1
12/11/2018,2,0,0,340.1,358.2
12/11/2018,3,0,0,342,358.8
12/11/2018,4,0,0,352.1,359.6
12/11/2018,5,0,0,375.6,362.6
12/11/2018,6,0,0,375.7,362.6
12/11/2018,7,0,0,375.5,363.4
12/11/2018,8,4.5,0,380.4,364.8
12/11/2018,9,18.1,1.4,381,368.8
12/11/2018,10,38.1,5.6,383.5,372.9
12/11/2018,11,22.2,2,388.1,373.5
12/11/2018,12,63.5,10.5,385.2,376.5
12/11/2018,13,99.5,18.7,384.6,378.1
12/11/2018,14,79.1,14.4,387.3,377.8
12/11/2018,15,38.7,6,383,374.7
12/11/2018,16,6.1,0.2,378.5,369.8
12/11/2018,17,0,0,355.9,365
12/11/2018,18,0,0,315.7,354.6
12/11/2018,19,0,0,309.8,354.1
12/11/2018,20,0,0,309.5,351.2
12/11/2018,21,0,0,317.3,350.5
12/11/2018,22,0,0,325.1,354.2
12/11/2018,23,0,0,321.9,353.6
12/11/2018,24,0,0,317.3,352.1
13/11/2018,1,0,0,319.2,351.5
13/11/2018,2,0,0,318.5,351.6
13/11/2018,3,0,0,319.5,353.1
13/11/2018,4,0,0,307.4,353.2
13/11/2018,5,0,0,321.8,354.6
13/11/2018,6,0,0,327.6,356.7
13/11/2018,7,0.1,0,334.4,358.2
13/11/2018,8,32.2,6.4,328.2,360
13/11/2018,9,99.7,20.5,344.4,366.7
13/11/2018,10,170.8,42.2,317.6,368.4
13/11/2018,11,244.5,64,300.3,371.4
13/11/2018,12,192.2,45.3,324.4,372.7
13/11/2018,13,175.3,42,338,374.6
13/11/2018,14,116.9,25.5,330.6,372.6
13/11/2018,15,71.4,15.4,327.3,369.8
13/11/2018,16,18.1,3.4,310.4,363.9
13/11/2018,17,0,0,299.7,356.3
13/11/2018,18,0,0,319.5,357.1
13/11/2018,19,0,0,295.5,352
13/11/2018,20,0,0,287.5,345.3
13/11/2018,21,0,0,286.3,342.3
13/11/2018,22,0,0,286.2,345.1
13/11/2018,23,0,0,285.5,337.3
13/11/2018,24,0,0,288.6,329.1
14/11/2018,1,0,0,296.5,332.6
14/11/2018,2,0,0,294.3,331.8
14/11/2018,3,0,0,288.6,328.7
14/11/2018,4,0,0,281,326.6
14/11/2018,5,0,0,279.5,327.9
14/11/2018,6,0,0,279.7,324.1
14/11/2018,7,0.4,0,279.3,323.3
14/11/2018,8,41.3,10.6,277.9,326
14/11/2018,9,145.5,42.4,283.1,348.6
14/11/2018,10,231.2,62.9,289.6,364.4
14/11/2018,11,253,65.6,297.2,375
14/11/2018,12,268.6,70.3,300.4,380.3
14/11/2018,13,254.2,67.9,302.5,383
14/11/2018,14,163.7,43.9,301.5,377.3
14/11/2018,15,98.9,28.3,298.7,369.5
14/11/2018,16,15,2.3,294.2,349.1
14/11/2018,17,0,0,289.3,329.3
14/11/2018,18,0,0,283.6,323.6
14/11/2018,19,0,0,280.9,321.5
14/11/2018,20,0,0,278.4,318.9
14/11/2018,21,0,0,276.5,317.3
14/11/2018,22,0,0,275.4,316.8
14/11/2018,23,0,0,275.2,321.7
14/11/2018,24,0,0,272.9,322.2
15/11/2018,1,0,0,272.6,316.1
15/11/2018,2,0,0,271.9,314.7
15/11/2018,3,0,0,270.8,315.9
15/11/2018,4,0,0,275.3,316.6
15/11/2018,5,0,0,278.3,317.5
15/11/2018,6,0,0,281.1,317.9
15/11/2018,7,0.1,0,285.7,319.5
15/11/2018,8,38.9,10.6,281.7,322.6
15/11/2018,9,138.1,40.2,287.6,342.2
15/11/2018,10,215.8,59.9,293.2,359.1
15/11/2018,11,275.4,75.1,299,372.2
15/11/2018,12,296.1,80.9,304.3,380.1
15/11/2018,13,267.3,74.4,307.1,384.6
15/11/2018,14,200.6,58.4,305.7,379.8
15/11/2018,15,106.1,32.9,304.6,370.6
15/11/2018,16,17.4,4.4,299.7,355.1
15/11/2018,17,0,0,293.3,346.7
15/11/2018,18,0,0,288,341.4
15/11/2018,19,0,0,282,333
15/11/2018,20,0,0,274.5,326.4
15/11/2018,21,0,0,266.7,325.9
15/11/2018,22,0,0,260.3,322.7
15/11/2018,23,0,0,256.3,317.7
15/11/2018,24,0,0,254.8,315.8
16/11/2018,1,0,0,254.1,306.9
16/11/2018,2,0,0,253.7,302.8
16/11/2018,3,0,0,253.3,305.1
16/11/2018,4,0,0,294.5,311.6
16/11/2018,5,0,0,331.7,326.1
16/11/2018,6,0,0,316.8,328.3
16/11/2018,7,0,0,330.3,331.3
16/11/2018,8,8,0.2,332.5,334.8
16/11/2018,9,41.8,6.3,333.8,339.5
16/11/2018,10,86.2,16.3,333.6,343.7
16/11/2018,11,204.4,50.5,296.1,351
16/11/2018,12,287.1,79.8,274.7,364.3
16/11/2018,13,262.4,74.9,278.5,365.8
16/11/2018,14,192.1,56.6,283.2,362.7
16/11/2018,15,99,30.4,287.2,355.6
16/11/2018,16,15.1,3.3,287.7,340.3
16/11/2018,17,0,0,283.5,329.4
16/11/2018,18,0,0,283.6,324.8
16/11/2018,19,0,0,282.7,334.6
16/11/2018,20,0,0,275.2,335.7
16/11/2018,21,0,0,269.8,334.6
16/11/2018,22,0,0,266.2,331
16/11/2018,23,0,0,264.5,330.8
16/11/2018,24,0,0,264.2,325.1
17/11/2018,1,0,0,262.9,316.9
17/11/2018,2,0,0,261.2,314.2
17/11/2018,3,0,0,258.6,307.8
17/11/2018,4,0,0,256.3,303.4
17/11/2018,5,0,0,254.3,299.3
17/11/2018,6,0,0,254.2,303.1
17/11/2018,7,0,0,254.1,301.1
17/11/2018,8,30.9,9.9,257,316.1
17/11/2018,9,128.8,41.4,258.8,326.2
17/11/2018,10,222.6,66.3,261.7,339
17/11/2018,11,285.8,81.8,266.1,351.5
17/11/2018,12,304.1,86.1,272.4,361.4
17/11/2018,13,275.4,79.6,273.6,361.4
17/11/2018,14,204,61.8,275.2,359.8
17/11/2018,15,106.3,34.7,274.3,350.8
17/11/2018,16,16.6,5,270.6,338
17/11/2018,17,0,0,266.1,329.7
17/11/2018,18,0,0,261.8,325
17/11/2018,19,0,0,258.8,323.5
17/11/2018,20,0,0,255.2,319.5
17/11/2018,21,0,0,252.6,319.4
17/11/2018,22,0,0,254.3,318.6
17/11/2018,23,0,0,254.8,313.2
17/11/2018,24,0,0,253.6,313.5
18/11/2018,1,0,0,251.2,312.2
18/11/2018,2,0,0,250.4,310.8
18/11/2018,3,0,0,249.1,311
18/11/2018,4,0,0,245.5,307.4
18/11/2018,5,0,0,242.3,303.9
18/11/2018,6,0,0,241.6,296.7
18/11/2018,7,0,0,240.8,304
18/11/2018,8,29.8,10,244.7,306.8
18/11/2018,9,130.4,44.1,248.7,316.7
18/11/2018,10,224.1,67.4,256,329.5
18/11/2018,11,293.6,83.2,263.2,341.4
18/11/2018,12,303.8,86.1,264.6,350.7
18/11/2018,13,277.7,79.9,268.6,353.6
18/11/2018,14,215.3,61.2,281.6,351
18/11/2018,15,109.6,36,267.1,338.9
18/11/2018,16,19.5,6.2,263.6,326.8
18/11/2018,17,0,0,258.5,316.7
18/11/2018,18,0,0,254.8,308.9
18/11/2018,19,0,0,253.5,310.4
18/11/2018,20,0,0,254.6,312.2
18/11/2018,21,0,0,318,323.8
18/11/2018,22,0,0,283.3,324.4
18/11/2018,23,0,0,295.3,327.9
18/11/2018,24,0,0,258.9,323.9
19/11/2018,1,0,0,258.2,323.7
19/11/2018,2,0,0,264.4,323.5
19/11/2018,3,0,0,329.1,334.3
19/11/2018,4,0,0,330.8,336.5
19/11/2018,5,0,0,313.9,335.4
19/11/2018,6,0,0,322.9,336.4
19/11/2018,7,0,0,305.5,335.5
19/11/2018,8,5.5,0,333.5,339.9
19/11/2018,9,39,7.4,333.6,342.4
19/11/2018,10,84,17.4,329.4,346
19/11/2018,11,188,45.4,312.8,352.4
19/11/2018,12,100.8,20.1,322.4,348.6
19/11/2018,13,70.6,13.4,326.1,346.9
19/11/2018,14,59.9,11,322.5,344.9
19/11/2018,15,40.9,6.9,291.7,337.7
19/11/2018,16,16,4.9,277.1,332.7
19/11/2018,17,0,0,291.9,332.2
19/11/2018,18,0,0,277.8,329.7
19/11/2018,19,0,0,264.8,326.1
19/11/2018,20,0,0,270.9,327.3
19/11/2018,21,0,0,276.3,326.7
19/11/2018,22,0,0,280.3,326.2
19/11/2018,23,0,0,262.5,322.7
19/11/2018,24,0,0,309.5,329.9
20/11/2018,1,0,0,285.9,327
20/11/2018,2,0,0,256.4,321
20/11/2018,3,0,0,297.7,323.9
20/11/2018,4,0,0,312,327.1
20/11/2018,5,0,0,315.9,328.4
20/11/2018,6,0,0,316.3,329.1
20/11/2018,7,0,0,317,329.7
20/11/2018,8,0.2,0,319,330.1
20/11/2018,9,7.4,0.1,319.5,329.7
20/11/2018,10,26.1,3.4,318.4,331.1
20/11/2018,11,29.9,4.2,318.5,331.6
20/11/2018,12,30.3,4.4,318.9,331.7
20/11/2018,13,34.3,5.3,318.6,332
20/11/2018,14,22.9,2.7,319.8,331.4
20/11/2018,15,25.9,4,320.1,331.8
20/11/2018,16,3.7,0,310.5,329.1
20/11/2018,17,0,0,318.8,329.7
20/11/2018,18,0,0,318.7,329.8
20/11/2018,19,0,0,320.4,328.2
20/11/2018,20,0,0,318.6,327
20/11/2018,21,0,0,318.3,327.7
20/11/2018,22,0,0,309.4,327.5
20/11/2018,23,0,0,281.3,324.5
20/11/2018,24,0,0,262.1,320.9
21/11/2018,1,0,0,271.8,320.4
21/11/2018,2,0,0,292.8,322.9
21/11/2018,3,0,0,304.4,324.5
21/11/2018,4,0,0,301.9,324.3
21/11/2018,5,0,0,300.4,322.8
21/11/2018,6,0,0,304.5,323.1
21/11/2018,7,0,0,314.6,324.7
21/11/2018,8,20.9,4.6,288.9,322.9
21/11/2018,9,74.4,18.1,294.6,328.3
21/11/2018,10,181.1,51.8,275,336.8
21/11/2018,11,184,49.4,273.2,339.4
21/11/2018,12,226.8,61.4,276,348.2
21/11/2018,13,180.1,48.6,275.1,347.7
21/11/2018,14,99.2,21.2,299.1,343.9
21/11/2018,15,57.3,11.3,306.4,340
21/11/2018,16,9.5,1.2,313.4,334.6
21/11/2018,17,0,0,325.1,333.5
21/11/2018,18,0,0,322.6,333.1
21/11/2018,19,0,0,323.6,333.2
21/11/2018,20,0,0,321.4,332.4
21/11/2018,21,0,0,323.8,333
21/11/2018,22,0,0,326.8,333.3
21/11/2018,23,0,0,325.9,332.8
21/11/2018,24,0,0,326,332.4
22/11/2018,1,0,0,325.6,331.6
22/11/2018,2,0,0,324.2,330.8
22/11/2018,3,0,0,323.3,330
22/11/2018,4,0,0,323.2,329.8
22/11/2018,5,0,0,321.6,329.5
22/11/2018,6,0,0,321.8,328.9
22/11/2018,7,0,0,321.2,328.5
22/11/2018,8,7.5,0.6,322.1,329.8
22/11/2018,9,22.7,2.6,322.5,331.6
22/11/2018,10,45.9,7.9,323.2,334.9
22/11/2018,11,88.7,18,324.3,341.2
22/11/2018,12,96.8,19.4,322.2,344.2
22/11/2018,13,52.9,9.4,327.7,341
22/11/2018,14,43.4,7.5,328.8,341.2
22/11/2018,15,31.9,5.7,329.8,340.5
22/11/2018,16,9.2,1.2,328.4,337.2
22/11/2018,17,0,0,323,333.7
22/11/2018,18,0,0,300.2,325
22/11/2018,19,0,0,269.6,306.9
22/11/2018,20,0,0,319.6,320.8
22/11/2018,21,0,0,291,320.4
22/11/2018,22,0,0,277.7,309.5
22/11/2018,23,0,0,276.3,307.2
22/11/2018,24,0,0,256.8,297.8
23/11/2018,1,0,0,256.4,297
23/11/2018,2,0,0,258.9,295.4
23/11/2018,3,0,0,261.9,297.1
23/11/2018,4,0,0,275.4,304.6
23/11/2018,5,0,0,289.3,311.4
23/11/2018,6,0,0,325.3,319.3
23/11/2018,7,0,0,316,321.7
23/11/2018,8,10.2,1.3,302.6,320.2
23/11/2018,9,36.9,5.9,317.9,326.2
23/11/2018,10,62.1,12,323.5,332.3
23/11/2018,11,173.9,40.8,316.5,347.3
23/11/2018,12,206.1,53.1,299.4,355.7
23/11/2018,13,193.7,49.1,309.5,362.7
23/11/2018,14,114.4,26.2,315.1,356.2
23/11/2018,15,92.8,26.2,311.1,353.8
23/11/2018,16,6.5,0.5,284.9,323.6
23/11/2018,17,0,0,311.8,326.3
23/11/2018,18,0,0,311.9,331.7
23/11/2018,19,0,0,276.2,315.9
23/11/2018,20,0,0,273.1,309.4
23/11/2018,21,0,0,271.7,307.2
23/11/2018,22,0,0,269.8,304.3
23/11/2018,23,0,0,266.5,304.7
23/11/2018,24,0,0,265.1,308.6
24/11/2018,1,0,0,265.1,307.4
24/11/2018,2,0,0,265,306.5
24/11/2018,3,0,0,271.5,308
24/11/2018,4,0,0,309.7,317.9
24/11/2018,5,0,0,323.9,323.3
24/11/2018,6,0,0,324.7,326.4
24/11/2018,7,0,0,325.2,326.7
24/11/2018,8,3,0,325.5,327.4
24/11/2018,9,17,1.1,325.5,328.7
24/11/2018,10,37.6,5.7,326.4,331.7
24/11/2018,11,61,11.1,326.9,334.6
24/11/2018,12,55.9,10,328.3,335.5
24/11/2018,13,42,6.5,328.5,335.1
24/11/2018,14,22.4,2,329,333.9
24/11/2018,15,12.1,0.2,329.9,333.7
24/11/2018,16,1.1,0,330.1,332.6
24/11/2018,17,0,0,330.2,332.2
24/11/2018,18,0,0,329.8,331.9
24/11/2018,19,0,0,332.4,332.4
24/11/2018,20,0,0,331.3,332.6
24/11/2018,21,0,0,329.5,331.9
24/11/2018,22,0,0,328.3,331.1
24/11/2018,23,0,0,328.8,331.3
24/11/2018,24,0,0,327.5,331
25/11/2018,1,0,0,328.8,331.6
25/11/2018,2,0,0,330.6,332.3
25/11/2018,3,0,0,329.4,331.4
25/11/2018,4,0,0,328.9,331.1
25/11/2018,5,0,0,329.2,331.5
25/11/2018,6,0,0,327.3,330.8
25/11/2018,7,0,0,324.7,329.5
25/11/2018,8,2.8,0,328.3,330.5
25/11/2018,9,22.6,2.3,329.5,333.2
25/11/2018,10,38.7,6.4,331.1,336.7
25/11/2018,11,53.8,9.7,331.2,338.7
25/11/2018,12,37,6,331.8,337.8
25/11/2018,13,31.7,4.6,331.5,337
25/11/2018,14,11.2,0.2,331.3,335
25/11/2018,15,13.7,0.7,331,336.2
25/11/2018,16,1.5,0,332,334.7
25/11/2018,17,0,0,332.2,334.2
25/11/2018,18,0,0,332.5,334.3
25/11/2018,19,0,0,332.6,334.5
25/11/2018,20,0,0,332.7,334.8
25/11/2018,21,0,0,333.1,335.3
